acession_no,book_title,author,price_inr,price_dollar,price_euro,publisher,issued,number_donated,book_shelf_no,compartment_no,no_copies
1407.0,Mastreing Page Maker 5 for Windows,Altman & Altman,270.00,,,BPB,,842296,CS/E/99-1,5.0,16.0
1408.0,Graphics Prog. With Turbo Pascal,Tanik,50.00,,,Learuirs Press,,842297,CS/E/99-1,5.0,17.0
1409.0, Corel Draw 3.0,Vijay Mukhi,180.00,,,BPB,,842298,CS/E/99-1,5.0,18.0
1410.0,Learn Coral Draw in a Day,Paulson,45.00,,,BPB,,842299,CS/E/99-1,5.0,19.0
1411.0, Corel Draw 3 Instant References,Padwick,90.00,,,Sybex,,842300,CS/E/99-1,5.0,20.0
1412.0,Computer Viruses,Kapur,75.00,,,BPB,,850087,CS/E/99-1,5.0,21.0
1414.0,10 Minutes Guide to Foxbase + 2.10,Mehta,70.00,,,Galgotia,,850089,CS/E/99-1,5.0,22.0
1415.0,Super Computers,Raja Raman V.,50.00,,,Wiely,,850090,CS/E/99-1,5.0,23.0
1416.0,An Inte. Approach to Software Engg.,Jalote,130.00,,,Narosa ,,850091,CS/E/99-1,5.0,24.0
1417.0,Systems Programming & Op. System,Dhamdhere,120.00,,,TMS,,850092,CS/E/99-1,5.0,25.0
1418.0,Mastering Word 6 for Windows,Mansfield R.,350.00,,,BPB,,850093,CS/E/99-1,5.0,26.0
1419.0,Advanced Assembly Language,Holzner,135.00,,,PHI,,850094,CS/E/99-1,5.0,27.0
1420.0,2000 Solved Problems in Electronics.,Calhey,263.94,,,Mc Graw,,850095,CS/E/99-1,5.0,28.0
1775.0,dBase III Plus Made Simple,Taxali,120.00,,,Mc Graw,,812807,CS/E/99-1,1.0,3.0
1776.0,dBase III Plus Made Simple,Taxali,120.00,,,Mc Graw,,812806,CS/E/99-1,1.0,5.0
1777.0,dBase III Plus Made Simple,Taxali,120.00,,,Mc Graw,,812805,CS/E/99-1,1.0,6.0
651.0,Fuzzy Math Appr. to Pattern Recogni.,Pal S.K & Majumdar,125.00,,,,,701772,CS/E/99-2,1.0,1.0
652.0,Design of Microprocessor Based Sys.,Bansal,40.00,,,Wiley,,701773,CS/E/99-2,1.0,2.0
653.0,Prog. & Computing with Fortran IV,Grover,14.50,,,Allied,,701774,CS/E/99-2,1.0,3.0
654.0,Analog Computation & Simulation,Raja Raman,27.00,,,P.H.I,,701775,CS/E/99-2,1.0,4.0
656.0,Computer Programming in Pascal,Raja Raman,35.00,,,P.H.I,,701777,CS/E/99-2,1.0,5.0
657.0,Computer Oriented Num. Method 2 ed,Raja Raman,25.00,,,P.H.I,,701778,CS/E/99-2,1.0,6.0
658.0,Modern Control System Theory,Gopal,48.00,,,Wiley,,701779,CS/E/99-2,1.0,7.0
659.0,Stru. Prog. & Prob. Solv. With Pascal,Kieburtz,192.85,,,P.H.I,,701780,CS/E/99-2,1.0,8.0
660.0,Computer in the Life Science,Lewis,181.09,,,CH,,701781,CS/E/99-2,1.0,10.0
661.0,Deve. Comp. Sol. For your Busi. Prob.,Peterson H.N,283.15,,,P/H,,701782,CS/E/99-2,1.0,9.0
662.0,Trans. & Display of Prac. Information,Peurson D.E,257.35,,,Wiley,,701783,CS/E/99-2,1.0,11.0
663.0,Research Design in General Semantics,Johnson,867.52,,,G & B,,701784,CS/E/99-2,1.0,12.0
664.0,Computer Architecture,Foster,257.35,,,V H R,,701785,CS/E/99-2,1.0,13.0
665.0,Descision Table Languages & Sys.,Metzner & Barnes,457.50,,,AP,,701786,CS/E/99-2,1.0,14.0
666.0,Microcomp. Software Buyer's Guide,Webster & Chapion,257.35,,,Mc Graw,,701787,CS/E/99-2,1.0,15.0
667.0,Microcomp. Buyer's Guide,Webster ,257.35,,,Mc Graw,,701788,CS/E/99-2,1.0,16.0
668.0,Programming in Fortan IV,Sharma,37.00,,,EWP,,701789,CS/E/99-2,1.0,17.0
669.0,8080 Machine Lang. Prog. For Beginners,Santore,,,,DP,,701790,CS/E/99-2,1.0,18.0
670.0,Elements of Fortran IV,Benzer,,,,GPC,,701791,CS/E/99-2,1.0,19.0
671.0,Problem Solving Using P/LC,"Richardson, Birkm",,,,Wiley,,701792,CS/E/99-2,1.0,20.0
672.0,µprog. Con & Rel. Des. Of small Comp.,Kraft Toy,535.35,,,P / H ,,701793,CS/E/99-2,1.0,21.0
673.0,Microsoft COBOL,,,,,Microsoft,,758378,CS/E/99-2,1.0,22.0
674.0,Microsoft COBOL,,,,,Microsoft,,758376,CS/E/99-2,1.0,23.0
675.0,Unix System V: Programmers Guides,,,,,,LOST,767286,CS/E/99-2,1.0,24.0
677.0,8087/80287/80387 for IBM PC & Com.,Startz,419.16,,,Brady,,767287,CS/E/99-2,1.0,25.0
678.0,Introduction to Computer Theory,Cohen,398.16,,,J. Wiely,,767288,CS/E/99-2,1.0,26.0
679.0,Introduction to Computer Theory,Cohen,398.16,,,,,767289,CS/E/99-2,1.0,27.0
680.0,COBOL Programming,Balaguruswamy,64.00,,,Mc Millan,,767290,CS/E/99-2,1.0,28.0
681.0,App. Dis. Stru. for Computer Science,Doerr Levasseur,70.00,,,Galgotia,,767291,CS/E/99-2,1.0,29.0
682.0,Programmers Guide to the IBM PC,Norton,368.76,,,Microsoft,,767270,CS/E/99-2,1.0,30.0
683.0,The Programmers PC Source Book,Hogan,419.16,,,Microsoft,,767271,CS/E/99-2,1.0,31.0
684.0,Artificial Intelligence Using C,Schildt,394.80,,,Mc Graw,,767272,CS/E/99-2,1.0,32.0
685.0,Quick C Bible,Barkakati,419.16,,,Jyoward W.Sams,,767273,CS/E/99-2,1.0,33.0
686.0,Quick C Programming,Moore,335.16,,,Microsoft,,767274,CS/E/99-2,1.0,34.0
687.0,Introduction to Computer Science,Tremblay Bunt,468.72,,,Mc Graw,,767276,CS/E/99-2,1.0,35.0
688.0,Introduction to Computer Science,Tremblay Bunt,468.72,,,Mc Graw,,767275,CS/E/99-2,1.0,36.0
689.0,Unix System V,Morgan McGilton,116.76,,,Mc Graw,,767277,CS/E/99-2,2.0,2.0
690.0,Prog. Guide to the Hercules Gra.Cards,Doty,419.16,,,A.Wesley,,767278,CS/E/99-2,2.0,1.0
691.0,Complete Language,Troy,419.16,,,Little Brown,,767279,CS/E/99-2,2.0,3.0
692.0,Prog.  with Adva. Structured COBOL,New Comer,415.80,,,Mc Graw,,767280,CS/E/99-2,2.0,4.0
693.0,Prog.  with Adva. Structured COBOL,New Comer,415.80,,,Mc Graw,,767284,CS/E/99-2,2.0,5.0
694.0,Prog.  with Adva. Structured COBOL,New Comer,415.80,,,Mc Graw,,767283,CS/E/99-2,2.0,6.0
695.0,Prog. With Adva. Structured COBOL,New Comer,,,,,LOST,767281,CS/E/99-2,2.0,7.0
697.0,File Organization & Processing,Tharp,129.36,,,J.Wiley,,767260,CS/E/99-2,2.0,8.0
698.0,A Simpli. Gu. to Struc. COBOL Prog.,McCracken Golden,84.00,,,J.Wiley,,767261,CS/E/99-2,2.0,9.0
699.0,Strucctured COBOL Programming,Stern,487.20,,,J.Wiley,,767262,CS/E/99-2,2.0,10.0
700.0,Strucctured COBOL Programming,Stern,487.20,,,J.Wiley,,767263,CS/E/99-2,2.0,11.0
701.0,A second course in Computer Science,McCracken,,,,,LOST,767265,CS/E/99-2,2.0,13.0
703.0,Computer Architecture,Das Gupta,94.44,,,J.Wiley,,767266,CS/E/99-2,2.0,12.0
705.0,Lect.on Num. Meth. In Bifurca. Prob.,Keller,25.00,,,Narosa,,767268,CS/E/99-2,2.0,15.0
708.0,Mastering DOS,Robbins,150.00,,,BPB,,767245,CS/E/99-2,2.0,16.0
709.0,Mastering Xenix,Hahn,,,,,LOST,767250,CS/E/99-2,2.0,14.0
710.0,Mastering Xenix ,Hahn,90.00,,,BPB,,767248,CS/E/99-2,2.0,17.0
711.0,Mastering Xenix ,Hahn,90.00,,,BPB,,767246,CS/E/99-2,2.0,18.0
712.0,Mastering Xenix ,Hahn,90.00,,,BPB,,767247,CS/E/99-2,2.0,19.0
713.0,Mastering Xenix ,Hahn,90.00,,,BPB,,767249,CS/E/99-2,2.0,20.0
714.0,Norton Utilities,Evans,42.00,,,BPB,,767251,CS/E/99-2,2.0,21.0
715.0,8086/8088/80286 Assembly Language,Scanlon,420.00,,,Bready,,767252,CS/E/99-2,2.0,22.0
716.0,Advanced Assembly Language,Holzner,445.20,,,Bready,,767253,CS/E/99-2,2.0,23.0
717.0,Inside the IBM PC ,Norton,840.00,,,Bready,,767255,CS/E/99-2,2.0,24.0
718.0,Inside the IBM PC ,Norton,840.00,,,Bready,,767254,CS/E/99-2,2.0,25.0
719.0,A First Book of C ,Bronson Menconi,84.00,,,JAICO,,767256,CS/E/99-2,2.0,26.0
720.0,DOS Programmers,Dettmann,419.16,,,QUE,,767257,CS/E/99-2,2.0,27.0
721.0,Discrete Mathmatics with Algorithms,Albertson Hutchinson,257.04,,,Wiely,,767258,CS/E/99-2,2.0,28.0
722.0,Discrete Mathmatics with Algorithms,Albertson Hutchinson,257.04,,,Wiely,,767259,CS/E/99-2,2.0,29.0
724.0,High Level Lang. & their Compilers,Watson D.,735.00,,,A.Wesley,,767316,CS/E/99-2,2.0,30.0
725.0,Prog. & Problem Solving with Pascal,Graham N.,65.00,,,Jaico,,767318,CS/E/99-2,2.0,31.0
726.0,Prog. & Problem Solving with Pascal,Graham N.,65.00,,,Jaico,,767217,CS/E/99-2,2.0,32.0
727.0,Principles of Parallel & Multiproce.,Desrochers,142.80,,,McGraw,,767321,CS/E/99-2,3.0,1.0
728.0,Comprehensive Guide to Turbo Pascal,Levine Drang et al.,126.00,,,McGraw,,767322,CS/E/99-2,3.0,2.0
729.0,C Data Base Development, Stevens,200.76,,,McGraw,,767323,CS/E/99-2,3.0,3.0
730.0,Artificial Intelligence & Expert Sys. Devel.,Rolston,126.00,,,McGraw,,767324,CS/E/99-2,3.0,4.0
731.0,Numerical Methods for Engineers,"Chapra, Canale",142.80,,,McGraw,,767325,CS/E/99-2,3.0,5.0
732.0,Principles of dBase Management,Martin,75.00,,,P.H.I,,767327,CS/E/99-2,3.0,6.0
733.0,Principles of dBase Management,Martin,75.00,,,P.H.I,,767326,CS/E/99-2,3.0,7.0
734.0,Advanced Graphics in C Prog. & Tech.,Johnson,445.20,,,MGH,,767365,CS/E/99-2,3.0,8.0
735.0,Num. Recipes Art of Scientific Comp.,Press Flannery et al.,770.00,,,Cambridge University Press,,761634,CS/E/99-2,3.0,9.0
736.0,Numerical Recipes in C,Press Flannery et al.,770.00,,,Cambridge University Press,,761635,CS/E/99-2,3.0,11.0
737.0,Numerical Recipes Example Book C,Vetterling T. et al.,420.00,,,Cambridge University Press,,761636,CS/E/99-2,3.0,12.0
738.0,Numerical Recipes Example Book (Pascal),Vetterling T. et al.,490.20,,,Cambridge University Press,,761637,CS/E/99-2,3.0,13.0
739.0,Numerical Recipes Example Book (Fortan),Vetterling T. et al.,490.20,,,Cambridge University Press,,761638,CS/E/99-2,3.0,15.0
740.0,The C Programming Language,Kernighan Ritchie.,,,,P.H.I,,767620,CS/E/99-2,3.0,10.0
741.0,The C Programming Language,Kernighan Ritchie.,,,,P.H.I,,767618,CS/E/99-2,3.0,14.0
742.0,The C Programming Language,Kernighan Ritchie.,,,,P.H.I,,767619,CS/E/99-2,3.0,16.0
743.0,The C Programming Language,Kernighan Ritchie.,,,,P.H.I,,767616,CS/E/99-2,3.0,18.0
744.0,The C Programming Language,Kernighan Ritchie.,,,,P.H.I,,767617,CS/E/99-2,3.0,19.0
745.0,The C Answer Book,Tondo Gimpel,,,,P.H.I,,767621,CS/E/99-2,3.0,17.0
747.0,How to solve it by Computer,Dromey,45.00,,,P.H.I,,761692,CS/E/99-2,3.0,20.0
748.0,How to solve it by Computer,Dromey,45.00,,,P.H.I,,761696,CS/E/99-2,3.0,21.0
749.0,How to solve it by Computer,Dromey,45.00,,,P.H.I,,761690,CS/E/99-2,3.0,22.0
750.0,How to solve it by Computer,Dromey,45.00,,,P.H.I,,761689,CS/E/99-2,3.0,23.0
751.0,How to solve it by Computer,Dromey,45.00,,,P.H.I,,761688,CS/E/99-2,3.0,24.0
752.0,How to solve it by Computer,Dromey,45.00,,,P.H.I,,761687,CS/E/99-2,3.0,25.0
753.0,How to solve it by Computer,Dromey,45.00,,,P.H.I,,761693,CS/E/99-2,3.0,26.0
754.0,How to solve it by Computer,Dromey,45.00,,,P.H.I,,761691,CS/E/99-2,3.0,27.0
755.0,How to solve it by Computer,Dromey,45.00,,,P.H.I,,761695,CS/E/99-2,3.0,28.0
756.0,How to solve it by Computer,Dromey,45.00,,,P.H.I,,761694,CS/E/99-2,3.0,29.0
757.0,Auto Cad Productivity Book,Schaefer B.,95.00,,,Galgotia,,767702,CS/E/99-2,3.0,31.0
758.0,COBOL Programming,Roy Dastidar,51.00,,,T.M.H,,767703,CS/E/99-2,3.0,30.0
759.0,Prog. & Problem Solving with Pascal,Graham ,65.00,,,JAICO,,767704,CS/E/99-2,3.0,31.0
760.0,Programming in C,Kochan,50.00,,,CBS,,767705,CS/E/99-2,3.0,32.0
761.0,Understading & Using dBase III Plus,Ross,60.00,,,JAICO,,767706,CS/E/99-2,3.0,33.0
762.0,Unix the Book,Banahan Rutter,60.00,,,GP,,767707,CS/E/99-2,3.0,34.0
763.0,Expert System,Naylor,,,,GALGOTIA,,767708,CS/E/99-2,3.0,35.0
764.0,Parallel Processing,A.Carling,,,,,,767709,CS/E/99-2,3.0,36.0
765.0,Expert System for PC,Chadwick Hannah,,,,,,767710,CS/E/99-2,3.0,37.0
766.0,How to solve it in Lisp,Hall,,,,,,767711,CS/E/99-2,3.0,38.0
767.0,Advanced Techniques in Auto Cad,Thomas,,,,,,767712,CS/E/99-2,4.0,6.0
768.0,Wordstar Instant Reference,Clark,,,,,,767713,CS/E/99-2,4.0,2.0
771.0,Digital Fundamentals,Floyd,75.00,,,UBS,,767847,CS/E/99-2,4.0,7.0
775.0,dBase III Plus for Beginners,Mathur,65.00,,,Galgotia,,767849,CS/E/99-2,4.0,11.0
776.0,Mastering Turbo C,Bootle,90.00,,,BPB,,767850,CS/E/99-2,4.0,8.0
777.0,Mastering Turbo C,Bootle,90.00,,,BPB,,767851,CS/E/99-2,4.0,9.0
778.0,Mod. & Ana. Of Comp. Comm. Net.,Hayes,65.00,,,,,767841,CS/E/99-2,4.0,10.0
780.0,Prin. of Interactive Comp. Graphics,Necoman Sproull,147.90,,,Mc Graw,,767843,CS/E/99-2,4.0,12.0
781.0,Principles of dBase Management,Martin,75.00,,,P.H.I,,767844,CS/E/99-2,4.0,13.0
782.0,Principles of dBase Management,Martin,75.00,,,P.H.I,,767845,CS/E/99-2,4.0,14.0
783.0,Principles of dBase Management,Martin,75.00,,,P.H.I,,767846,CS/E/99-2,4.0,15.0
784.0,The Off. Borland Turbo C Sur. Guide,Miller,565.50,,,J.Wiley,,767881,CS/E/99-2,4.0,16.0
785.0,DOS 4.0 References,Christipher,190.53,,,J.Wiley,,767882,CS/E/99-2,4.0,17.0
786.0,From Pascal to C,Brow,55.00,,,Narosa,,767883,CS/E/99-2,4.0,18.0
787.0,PC Magazine DOS Power Tools,Somerson,782.13,,,Bantam,,767884,CS/E/99-2,4.0,19.0
788.0,Theory of Computation,Wood,1668.66,,,J.Wiley,,767885,CS/E/99-2,4.0,20.0
789.0,Theory of Computation,Wood,1668.66,,,J.Wiley,,767886,CS/E/99-2,4.0,21.0
790.0,Fundamentals of Computers,"Raja Raman,V.",48.00,,,J.Wiley,,769995,CS/E/99-2,4.0,22.0
791.0,Fundamentals of Computers,"Raja Raman,V.",48.00,,,J.Wiley,,769996,CS/E/99-2,4.0,23.0
792.0,Fundamentals of Computers,"Raja Raman,V.",48.00,,,J.Wiley,,7699993,CS/E/99-2,4.0,24.0
793.0,Fundamentals of Computers,"Raja Raman,V.",48.00,,,J.Wiley,,769994,CS/E/99-2,4.0,25.0
797.0,Digital Fundamentals,Floyd,75.00,,,UBS,,767839,CS/E/99-2,4.0,5.0
823.0,Clipper Programming Guide,Spence,90.00,,,BPB,,775384,CS/E/99-2,5.0,1.0
825.0,Illustrated C Programming,Beam,60.00,,,BPB,,775382,CS/E/99-2,5.0,2.0
808.0,Operating System Design & Imple.,Tanenbaum,,,,,LOST,767837,CS/E/99-2,4.0,3.0
824.0,Clipper dBase Compiler Application,Beam,54.00,,,BPB,,775383,CS/E/99-2,5.0,3.0
799.0,Operating Sys.Design,Comer Fossum,, $ 16.95 ,,P.H.I,,770137,CS/E/99-2,5.0,4.0
798.0,Digital Fundamentals,Floyd,75.00,,,UBS,,762313,CS/E/99-2,5.0,5.0
800.0,Operating Sys.Design,Comer Fossum,, $ 16.95 ,,P.H.I,,770138,CS/E/99-3,5.0,6.0
801.0,Comp. Graphics Software Construction,Rankin,, $ 15.95 ,,P.H.I,,770136,CS/E/99-4,5.0,7.0
802.0,Understading & Using Wordstar,Lund,45.00,,,Jaico,,770139,CS/E/99-5,5.0,8.0
826.0,User Interfaces in C,Goodwin,75.00,,,BPB,,775381,CS/E/99-2,5.0,9.0
822.0,Using Assembly Language,Wyatt,240.00,,,BPB,,775379,CS/E/99-2,5.0,10.0
819.0,National Language Processing in Lisp,Guzdar,677.73,,,,,775394,CS/E/99-2,5.0,11.0
805.0,Programming with Pascal,Sridhar,,,,Oxford,,762311,CS/E/99-7,5.0,12.0
803.0,Computer Architecture & Organisation,Hayes,,,,Mc Graw,,762312,CS/E/99-6,5.0,13.0
818.0,Uses & Applications in dBase III Plus,Smith,95.00,,,Galgotia,,762320,CS/E/99-2,5.0,14.0
817.0,Theory & Problem of Boolean Algebra,Mendelson,78.30,,,Mc Graw,,762318,CS/E/99-2,5.0,15.0
810.0,Operating System Design & Implem.,Tanenbaum,95.00,,,P.H.I,,762306,CS/E/99-2,5.0,16.0
809.0,Operating System Design & Implem.,Tanenbaum,95.00,,,P.H.I,,762305,CS/E/99-2,5.0,17.0
806.0,Unix a programming guide,prata,,,,,,806,CS/E/99-8,5.0,18.0
807.0,C Programming Tutor,Wortman,59.00,,,P.H.I,,762309,CS/E/99-9,5.0,19.0
816.0,dBase III Plus for Programming,Prague,60.00,,,BPB,,762321,CS/E/99-2,5.0,20.0
812.0,Proc. Elements for Computer Graphics,Rogers,113.10,,,Mc Graw,,762315,CS/E/99-2,5.0,21.0
813.0,Proc. Elements for Computer Graphics,Rogers,113.10,,,Mc Graw,,762316,CS/E/99-2,5.0,22.0
815.0,dBase III Plus for Beginners,Mathur,65.00,,,Galgotia,,762319,CS/E/99-2,5.0,23.0
814.0,Discrete Math,Wiitala,,,,McGraw,,762317,CS/E/99-2,5.0,24.0
820.0,National Language Processing in Prolog,Guzdar,677.73,,,,,762317,CS/E/99-2,5.0,25.0
821.0,Compilers Principles Tech. & Tools,Aho,289.10,,,,,775395,CS/E/99-2,5.0,26.0
830.0,Unix Programming on the 80286/386,Deikman,75.00,,,BPB,,775390,CS/E/99-2,5.0,27.0
828.0,Wordstar Instant References,Clark,36.00,,,BPB,,775392,CS/E/99-2,5.0,28.0
829.0,Unix Power Utilities,Muster,,,,BPB,,775391,CS/E/99-2,5.0,29.0
770.0,IBM pc,Peter abel,,,,PHI,,767838,CS/E/99-2,4.0,4.0
827.0,Teach Yourself C,Siegel,,,,BPB,,775380,CS/E/99-2,4.0,1.0
1421.0,Advanced Graphics  Prog. In C & C++,"Stevens RT, Watkings",350.00,,,BPB,,850233,CS/E/99-3,1.0,1.0
1423.0,P.C Plus Step by Step Visual Basic,Morris,250.00,,,PHI,,842537,CS/E/99-3,1.0,2.0
1424.0,Prog. O/P Device Driver using BC++,Smith,112.00,,,Jaico,,842538,CS/E/99-3,1.0,3.0
1425.0,C++ Components & Algo. (Disk),Ladd,45.00,,,BPB,,842532,CS/E/99-3,1.0,4.0
1429.0,Fundamentals of Software Engg.,Ghezzi C.,150.00,,,PHI,,851568,CS/E/99-3,1.0,5.0
1430.0,Programming in C++,Dewhurst Stark,59.00,,,PHI,,851569,CS/E/99-3,1.0,6.0
2864.0,Fundamental of Software Engg.,Carlo Ghezzi,495.00,,,PHI Learning,,851568,CS/E/99-3,1.0,7.0
1427.0,Vijai Muckhi Mastering Oracle 6.0,Serpes,180.00,,,BPB,,851566,CS/E/99-3,1.0,8.0
1431.0,Neural Network & Fuzzy Systems,Kasko,175.00,,,PHI,,851570,CS/E/99-3,1.0,9.0
1432.0,File Format Handbook,Taylor,280.00,,,Vision Books,,853118,CS/E/99-3,1.0,10.0
1433.0,Vijai Muckhi Dymic Data Exchange,Natham,280.00,,,Vision Books,,853119,CS/E/99-3,1.0,11.0
1428.0,Programming in C++,Dewhurst Stark,150.00,,,Galgotia,,851567,CS/E/99-3,1.0,12.0
1434.0,The Wonders of Power Builders 3.0,Mukhi,145.00,,,Vision Books,,853120,CS/E/99-3,1.0,13.0
1435.0,Kamsutra of Windows,Mukhi,90.00,,,Vision Books,,853121,CS/E/99-3,1.0,14.0
1436.0,PC Magazine C++ Comm. Utilities,Holems,275.00,,,BPB,,853122,CS/E/99-3,1.0,15.0
1437.0,PC Mag. Guide to Client/Ser. Database,Saleum,180.00,,,BPB,,853124,CS/E/99-3,1.0,16.0
1438.0,Client/Server Computing with Oracle,Saleum,180.00,,,BPB,,853123,CS/E/99-3,1.0,17.0
1439.0,Developing Client/Server Applications,Inmon,195.00,,,BPB,,853125,CS/E/99-3,1.0,18.0
1440.0,SQL Spoken Here,Sayles,120.00,,,BPB,,853126,CS/E/99-3,1.0,19.0
1441.0,Understanding SQL,Gruber M.,150.00,,,BPB,,853127,CS/E/99-3,1.0,20.0
1442.0,Win Rapid Application Development,Sarua,275.00,,,BPB,,853128,CS/E/99-3,1.0,21.0
1443.0,Win 3.1: A Develpoers Guide (BPB),Ritcher,270.00,,,BPB,,853129,CS/E/99-3,1.0,22.0
1444.0,Programming for Windows,Anand,36.00,,,BPB,,853130,CS/E/99-3,1.0,23.0
1485.0,2000 Solved Example in Dis. Maths,Lipschultz,251.22,,,,,873677,CS/E/99-3,1.0,24.0
1445.0,The Sound Blaster Book,Munnik,270.00,,,BPB,,853131,CS/E/99-3,1.0,25.0
1446.0,Vijai Muckhi Mastering Oracle 6.0,Serpes M.,180.00,,,BPB,,858854,CS/E/99-3,1.0,26.0
1447.0,Vijai Muckhi Mastering Oracle 6.0,Serpes M.,180.00,,,BPB,,858853,CS/E/99-3,1.0,27.0
1448.0,Programming in Fortran 77,Ramkumar,81.00,,,TMH,,858856,CS/E/99-3,1.0,28.0
1449.0,Programming in Fortran 77,Ramkumar,81.00,,,TMH,,858855,CS/E/99-3,1.0,29.0
1450.0,Understanding Oracle,Perry Lateur,180.00,,,BPB,,858857,CS/E/99-3,1.0,30.0
1489.0,The Maple Handbook,Redfren,998.40,,,Mc Graw,,873657,CS/E/99-3,1.0,31.0
1567.0,Object Oriental Prog. With C++,Balaguruswamy,96.00,,,TMH,,878151,CS/E/99-3,1.0,32.0
1451.0,Microcomputer Systems,Liv Gibson,110.00,,,PHI,,858859,CS/E/99-3,1.0,33.0
1452.0,Microcomputers Systems,Liv Gibson,,,,,LOST,860378,CS/E/99-3,2.0,1.0
1454.0,C Language Programming,Kernighan Richi,,,,,LOST,860428,CS/E/99-3,2.0,2.0
1456.0,Digital Fundamentals,Floyd,135.00,,,UBS,,860429,CS/E/99-3,2.0,3.0
1457.0,Microcomputer Systems,Liv Gibson,110.00,,,PHI,,860430,CS/E/99-3,2.0,4.0
1458.0,Graphics Programming Solutions,Sanchez & Canton,1357.22,,,Mc Graw,,861460,CS/E/99-3,2.0,5.0
1459.0,C++ Database Development,Stevens,,,,,,861293,CS/E/99-3,2.0,6.0
1460.0,Teach Yourself Visual Basic,Socha Hall,195.00,,,BPB,,861294,CS/E/99-3,2.0,7.0
1461.0,The Quick & Easyway to Learn,PC Learning Labs,225.00,,,BPB,,861295,CS/E/99-3,2.0,8.0
1462.0,Vijay Mukhi Oracle 6.0: The Basics,Kamdar,135.00,,,BPB,,861296,CS/E/99-3,2.0,9.0
1463.0,Visual Basic Utilities,Bonner,240.00,,,BPB,,861297,CS/E/99-3,2.0,10.0
1464.0,Windows Programming with B C++,Oualline,300.00,,,BPB,,861298,CS/E/99-3,2.0,11.0
1465.0,Visual Basic Prog. For Dummies,Wang,135.00,,,Pustak Mahal,,867300,CS/E/99-3,2.0,12.0
1466.0,C for Dummies,Goodkin,150.00,,,Pustak Mahal,,861299,CS/E/99-3,2.0,13.0
1467.0,Obj. Oriented Prog. Using  C++ for Dumm.,Wang,135.00,,,Pustak Mahal,,861301,CS/E/99-3,2.0,14.0
1468.0,Borland C++4 Obj. Oriented Prog.,Hyman,150.00,,,Pustak Mahal,,861302,CS/E/99-3,2.0,15.0
1469.0,Visual C++ Programming,V.Holzner,295.00,,,Pustak Mahal,,861304,CS/E/99-3,2.0,16.0
1470.0,Type & Learn C,Swan,245.00,,,Pustak Mahal,,861303,CS/E/99-3,2.0,17.0
1471.0,Object Oriented Programming in C++,Barkakati,150.00,,,PHI,,861406,CS/E/99-3,2.0,18.0
1472.0,Borland C++4 Obj. Oriented Prog.,Faison,225.00,,,PHI,,861407,CS/E/99-3,2.0,19.0
1473.0,Dis. Mathematics & it's Application,Rosen,458.20,,,Mc Graw,,861455,CS/E/99-3,2.0,20.0
1474.0,Advanced Computer Architecture,Hwang & Briggs,90.00,,,Mc Graw,,861456,CS/E/99-3,2.0,21.0
1475.0,Advanced Computer Architecture,Hwang & Briggs,90.00,,,Mc Graw,,861457,CS/E/99-3,2.0,22.0
1476.0,Norton Utilities,Evans,125.00,,,Mc Graw,,861458,CS/E/99-3,2.0,23.0
1477.0,Windows NT,Wyatt,568.80,,,Mc Graw,,861459,CS/E/99-3,2.0,24.0
1478.0,The C Odyssey Window the brave new World (REPLACE),Gandhi.M,,,,,,873670,CS/E/99-3,2.0,25.0
1479.0,Windows Prog. With Borland C++,Oualline,300.00,,,BPB,,873671,CS/E/99-3,2.0,26.0
1481.0,Mastering Autocad,Quura,110.00,,,PHI,,873673,CS/E/99-3,3.0,1.0
1482.0,Computer Programming in C,Raja Raman ,125.00,,,PHI,,873674,CS/E/99-3,3.0,2.0
1486.0,Clipper 5.2 Power Program,Spence,225.00,,,TMH,,873681,CS/E/99-3,3.0,4.0
1487.0,Comp. Arch A Des. Txt. On Genric Risk,Feldman,300.20,,,Mc Graw,,873682,CS/E/99-3,3.0,5.0
1490.0,dBase IV & Structured Query Lang.,Chandra,150.00,,,,,873683,CS/E/99-3,3.0,6.0
1491.0,Foundations of Parallel Processing,Ghose,125.00,,,,,873684,CS/E/99-3,3.0,7.0
1492.0,Polishing Windows,Jewell,1262.42,,,,,873685,CS/E/99-3,3.0,8.0
1493.0,Maple V Language References Manual,Char,375.00,,,,,861462,CS/E/99-3,3.0,9.0
1494.0,Maple V: Library Reference Manual,Char,,,,,,861461,CS/E/99-3,3.0,10.0
1495.0,Understanding Oracle,"Perry JT, Shatree JG",195.00,,,BPB,,873665,CS/E/99-3,3.0,11.0
1496.0,Understanding Oracle,"Perry JT, Shatree JG",195.00,,,BPB,,873668,CS/E/99-3,3.0,12.0
1497.0,Understanding Oracle,"Perry JT, Shatree JG",195.00,,,BPB,,873639,CS/E/99-3,3.0,13.0
1498.0,Understanding Oracle,"Perry JT, Shatree JG",195.00,,,BPB,,873667,CS/E/99-3,3.0,14.0
1499.0,Understanding Oracle,"Perry JT, Shatree JG",195.00,,,BPB,,873664,CS/E/99-3,3.0,15.0
1500.0,Understanding Oracle,"Perry JT, Shatree JG",195.00,,,BPB,,873666,CS/E/99-3,3.0,16.0
1501.0,Real Time System Design,Levi ST,,,,,,861475,CS/E/99-3,3.0,17.0
1502.0,Data Abstruction,Bergin J,1063.47,,,,,861476,CS/E/99-3,3.0,18.0
