acession_no,book_title,author,price_inr,price_dollar,price_euro,publisher,issued,number_donated,book_shelf_no,compartment_no,no_copies
1482.0,Computer Programming in C,Raja Raman ,125.00,,,PHI,,873674.0,CS/E/99-3,3.0,2.0
1483.0,Data Structure & Program Des. In C,Kruse,120.00,,,PHI,,873675.0,CS/E/99-3,5.0,16.0
1485.0,2000 Solved Example in Dis. Maths,Lipschultz,251.22,,,,,873677.0,CS/E/99-3,1.0,24.0
1486.0,Clipper 5.2 Power Program,Spence,225.00,,,TMH,,873681.0,CS/E/99-3,3.0,4.0
1487.0,Comp. Arch A Des. Txt. On Genric Risk,Feldman,300.20,,,Mc Graw,,873682.0,CS/E/99-3,3.0,5.0
1489.0,The Maple Handbook,Redfren,998.40,,,Mc Graw,,873657.0,CS/E/99-3,1.0,31.0
1490.0,dBase IV & Structured Query Lang.,Chandra,150.00,,,,,873683.0,CS/E/99-3,3.0,6.0
1491.0,Foundations of Parallel Processing,Ghose,125.00,,,,,873684.0,CS/E/99-3,3.0,7.0
1492.0,Polishing Windows,Jewell,1262.42,,,,,873685.0,CS/E/99-3,3.0,8.0
1493.0,Maple V Language References Manual,Char,375.00,,,,,861462.0,CS/E/99-3,3.0,9.0
1494.0,Maple V: Library Reference Manual,Char,,,,,,861461.0,CS/E/99-3,3.0,10.0
1495.0,Understanding Oracle,"Perry JT, Shatree JG",195.00,,,BPB,,873665.0,CS/E/99-3,3.0,11.0
1496.0,Understanding Oracle,"Perry JT, Shatree JG",195.00,,,BPB,,873668.0,CS/E/99-3,3.0,12.0
1497.0,Understanding Oracle,"Perry JT, Shatree JG",195.00,,,BPB,,873639.0,CS/E/99-3,3.0,13.0
1498.0,Understanding Oracle,"Perry JT, Shatree JG",195.00,,,BPB,,873667.0,CS/E/99-3,3.0,14.0
1499.0,Understanding Oracle,"Perry JT, Shatree JG",195.00,,,BPB,,873664.0,CS/E/99-3,3.0,15.0
1500.0,Understanding Oracle,"Perry JT, Shatree JG",195.00,,,BPB,,873666.0,CS/E/99-3,3.0,16.0
1501.0,Real Time System Design,Levi ST,,,,,,861475.0,CS/E/99-3,3.0,17.0
1502.0,Data Abstruction,Bergin J,1063.47,,,,,861476.0,CS/E/99-3,3.0,18.0
1503.0,Converting C to Turbo C++,Dorfman L,,,,,,861477.0,CS/E/99-3,3.0,19.0
1505.0,Mastering Win Utilities Prog. With C++,Young,525.00,,,Sybex,,861584.0,CS/E/99-3,3.0,20.0
1506.0,Multimedia on the PC,Sinclair,99.00,,,BPB,,861565.0,CS/E/99-3,3.0,21.0
1507.0,Windows 3.1 Instant Reference,Mosley,54.00,,,BPB,,861586.0,CS/E/99-3,3.0,22.0
1508.0,Using Windows 3.1,Person,,,,,,861558.0,CS/E/99-3,3.0,23.0
1509.0,Using Windows 3.1,Person,,,,,,861859.0,CS/E/99-3,4.0,9.0
1510.0,Networking for Dummies,Lowe,,,,Pustak Mahal,,861851.0,CS/E/99-3,4.0,14.0
1511.0,Internet for Dummies,Levine,150.00,,,Pustak Mahal,,861853.0,CS/E/99-3,4.0,13.0
1512.0,Modems for Dummies,Rathbone,150.00,,,Pustak Mahal,,861853.0,CS/E/99-3,4.0,12.0
1513.0,Windows for Dummies,Rathbone,135.00,,,Pustak Mahal,,861854.0,CS/E/99-3,4.0,11.0
1514.0,DOS for Dummies,Gookin,110.00,,,Pustak Mahal,,861855.0,CS/E/99-3,4.0,10.0
1515.0,Making Windows Application Work,Krumm,240.00,,,BPB,,861856.0,CS/E/99-3,4.0,15.0
1516.0,DOS 6 Series,Ainsbury,,,,,,861857.0,CS/E/99-3,4.0,16.0
1517.0,Object Oriented Programming with C++,Parson D.,99.00,,,BPB,,861858.0,CS/E/99-3,4.0,17.0
1518.0,Windows 3.0/3.1 Test 1,Fernandes L.,54.00,,,BPB,,861862.0,CS/E/99-3,4.0,18.0
1519.0,DOS 6 & 6.2 Instant Reference,Thomas R.M,54.00,,,BPB,,861874.0,CS/E/99-3,4.0,19.0
1520.0,Clipper 5.01/87 Test,Joshi D.,45.00,,,BPB,,861863.0,CS/E/99-3,4.0,34.0
1521.0,Computer Graphics,Corrigan Y.,75.00,,,BPB,,851868.0,CS/E/99-3,4.0,20.0
1522.0,Visual C++ A Developers Guide,Leavens A.,225.00,,,BPB,,861865.0,CS/E/99-3,4.0,24.0
1523.0,Netware Programming Guide,McCorn J.J,150.00,,,BPB,,861866.0,CS/E/99-3,4.0,25.0
1524.0,IBM PC Troubleshooting & Repair,Brennes R.C,95.00,,,,,861867.0,CS/E/99-3,4.0,26.0
1525.0,Basic ueuing Theory,Bunday,90.00,,,,,861866.0,CS/E/99-3,4.0,23.0
1526.0,Programming with Pascal,Venugopal K.R.,120.00,,,TMH,,851869.0,CS/E/99-3,4.0,22.0
1527.0,Computer Fundamentals,Jain S.,75.00,,,,,851870.0,CS/E/99-3,4.0,27.0
1528.0,System Design & Business Appli.,Jain V.K,90.00,,,,,851872.0,CS/E/99-3,4.0,28.0
1529.0,Software Packages,Jain V.K,150.00,,,,,861871.0,CS/E/99-3,4.0,29.0
1530.0,Question & Answer on Computer,Kumar D.,99.00,,,BPB,,861873.0,CS/E/99-3,4.0,30.0
1531.0,Comp. Viruses Prev. Detect & Removal,Kapur R.,75.00,,,BPB,,862158.0,CS/E/99-3,4.0,31.0
1532.0,Illustrated dBase IV 1991,Stultz R.A.,90.00,,,BPB,,862159.0,CS/E/99-3,4.0,32.0
1535.0,Data Compression Book,Nelson M.,150.00,,,PHI,,875890.0,CS/E/99-3,4.0,33.0
1536.0,Image Processing,Ahmed Sid M.A,120.00,,,BPB,,875891.0,CS/E/99-3,3.0,27.0
1537.0,Window Programming Primer First,Conger Jim,788.42,,,Mc Graw,,855844.0,CS/E/99-3,3.0,26.0
1538.0,C/C++ Tips,Jamsa K.,250.00,,,Galgotia,,855845.0,CS/E/99-3,3.0,25.0
1539.0,C Projects ,Kantekar Y.,295.00,,,Galgotia,,855846.0,CS/E/99-3,3.0,28.0
1540.0,Borlaud C++ 4.0 upgrade book,Elavia G.N.et al,,,,,LOST,855847.0,CS/E/99-3,5.0,16.0
1541.0,Window 3.1 Instaint Reference,Moseley M.L.,54.00,,,Sybex,,855848.0,CS/E/99-3,5.0,15.0
1542.0,Fundamentals of Digital Image Proc.,Jain A.K.,150.00,,,PHI,,855849.0,CS/E/99-3,5.0,14.0
1543.0,Using Windows 3.1,Person G. Rose,295.00,,,PHI,,855850.0,CS/E/99-3,5.0,17.0
1544.0,Oracle 6/7,Unadkat C.L.,180.00,,,BPB,,855851.0,CS/E/99-3,5.0,9.0
1545.0,MS DOS System Programming,Burki Ward,225.00,,,BPB,,858552.0,CS/E/99-3,5.0,4.0
1546.0,BC++ 4.0 underbWindows 3.1 Vol.I,Sheth Y.,125.00,,,Jaico,,855853.0,CS/E/99-3,5.0,3.0
1547.0,BC++ 4.0 underbWindows 3.1 Vol.II,Sheth Y.,125.00,,,Jaico,,855854.0,CS/E/99-3,5.0,2.0
1548.0,BC++ 4.0 underbWindows 3.1 Vol.III,Sheth Y.,125.00,,,Jaico,,855855.0,CS/E/99-3,5.0,1.0
1549.0,Windows API Bible,Conger J.L.,396.00,,,Waite,,855856.0,CS/E/99-3,4.0,8.0
1550.0,Power Builder Concepts & Application,Bayross I.N.,150.00,,,BPB,,855857.0,CS/E/99-3,5.0,8.0
1551.0,Understanding Pointers in C (REPLACE),Kanetkar,,,,,,855858.0,CS/E/99-3,5.0,7.0
1551.0,Understanding Pointers in C (REPLACE),Kanetkar,,,,,,855858.0,DCSE/E/98/5,2.0,21.0
1552.0,Mast. Oracle 7 & Client Sever Prog.,Bobrowski S.M.,300.00,,,BPB,,855859.0,CS/E/99-3,5.0,6.0
1553.0,Window 3.1 Connectivity Secrets,Connally R.,496.00,,,G/P,,855860.0,CS/E/99-3,5.0,11.0
1554.0,Microsoft Windows 3.1,Brown M.,75.00,,,G/P,,855861.0,CS/E/99-3,5.0,10.0
1555.0,C Prog. Guide to Serial Comm.,Campbell,295.00,,,PHI,,855862.0,CS/E/99-3,5.0,13.0
1556.0,Teaches C,Stevens A.L.,195.00,,,BPB,,855863.0,CS/E/99-3,5.0,12.0
1557.0,Visual Basic Multimedia,Jard S.,230.00,,,Galgotia,,855864.0,CS/E/99-3,4.0,1.0
1558.0,Zen of Code Optimization,Abrash,230.00,,,Galgotia,,855865.0,CS/E/99-3,4.0,2.0
1560.0,Graphics Programming & Animation,Jungck P.,150.00,,,BPB,,855867.0,CS/E/99-3,4.0,3.0
1561.0,Windows Custom Control,Smith Ward,225.00,,,BPB,,855868.0,CS/E/99-3,4.0,4.0
1562.0,Designing GUI App. For Windows,Levine,225.00,,,BPB,,855869.0,CS/E/99-3,4.0,5.0
1564.0,Custom Controls,Cliwa Dunteman,230.00,,,Galgotia,,855871.0,CS/E/99-3,4.0,6.0
1565.0,Neuro-Intelligent System,Hungenahally Jain,99.00,,,BPB,,878149.0,CS/E/99-3,4.0,7.0
1566.0,Art. Intellegent with Common Lisp.,Noyes J.L.,150.00,,,Galgotia,,878150.0,CS/E/99-3,4.0,21.0
1567.0,Object Oriental Prog. With C++,Balaguruswamy,96.00,,,TMH,,878151.0,CS/E/99-3,1.0,32.0
1568.0,Programming in Visual Basic,McBridge P.K.,75.00,,,BPB,,878152.0,DCSE/74/2,1.0,18.0
1569.0,Unix Communications & the Internet,Anderson,250.00,,,Prentice Hall,,878153.0,DCSE/74/2,1.0,4.0
1570.0,Borland C++4 OOP,Faison,225.00,,,Prentice Hall,,878154.0,DCSE/74/2,1.0,3.0
1571.0,Fox Pro 2.6,Griver,780.00,,,BPB,,878155.0,DCSE/74/2,1.0,27.0
1572.0,The Intel Microprocessors,Barry B.B.,195.00,,,PHI,,878156.0,DCSE/74/2,1.0,2.0
1573.0,Programming Windows,Kumar D.,275.00,,,BPB,,878160.0,DCSE/74/2,1.0,1.0
1574.0,A Introduction to OOP,Witt. K.U.,60.00,,,Galgotia,,878157.0,DCSE/74/2,1.0,23.0
1575.0,PC Learning Labs Teaches Netware,PC Labs,135.00,,,BPB,,878159.0,DCSE/74/2,1.0,19.0
1576.0,Lisp Programming,Sangal Rajeev,120.00,,,TMH,,878158.0,DCSE/74/2,1.0,17.0
1577.0,Borland C++ Developer's Bible,Peterson M.,250.00,,,Galgotia,,878161.0,DCSE/74/2,1.0,13.0
1578.0,Borland C++ Techniques & Utilities,Christian K.,240.00,,,BPB,,878162.0,DCSE/74/2,1.0,15.0
1579.0,Software Engineering,Pressman,268.00,,,Mc Graw,,878163.0,DCSE/74/2,1.0,5.0
1580.0,Advcd. Prog. In Unix Environment,Stevens W.R,600.00,,,Wesley A.,,878164.0,DCSE/74/2,1.0,14.0
1581.0,Internet working with TCP/IP Vol. I,Comer & Stevens,150.00,,,PHI,,878165.0,DCSE/74/2,1.0,6.0
1582.0,Internet working with TCP/IP Vol. II,Comer & Stevens,150.00,,,PHI,,878166.0,DCSE/74/2,1.0,7.0
1583.0,Internet working with TCP/IP Vol. III,Comer & Stevens,150.00,,,PHI,,878167.0,DCSE/74/2,1.0,12.0
1584.0,The Complete Foxpro 2.5 Lang. Ref.,Mc Clanahan,90.00,,,BPB,,878168.0,DCSE/74/2,1.0,24.0
1585.0,Dev. & Dis. Microsoft Foxpro 2.5/2.6,Havewala,99.00,,,BPB,,878169.0,DCSE/74/2,1.0,25.0
1586.0,The Design of Relational Database,Mannila Raiha,409.22,,,Wesley A.,,878170.0,DCSE/74/2,1.0,26.0
1587.0,Borland C++4 OOP,Faison Ted.,225.00,,,Prentice Hall,,878171.0,DCSE/74/2,1.0,20.0
1588.0,An Introduction to OOP,Budd. T.,458.20,,,Prentice Hall,,878172.0,DCSE/74/2,1.0,8.0
1589.0,Hard Disk Secrets,Goodman J.M.,295.00,,,Wesley A.,,878177.0,DCSE/74/2,1.0,9.0
1590.0,C++ Real Time 3D Graphics,Tyler A.,100.00,,,Galgotia,,878178.0,DCSE/74/2,1.0,11.0
1591.0,Win. 3/3.1 Trouble Shooting Guide,Harris NUGUS,95.00,,,Galgotia,,878179.0,DCSE/74/2,1.0,10.0
1592.0,Introduction to Windows Prog.,Braden,99.00,,,Jaico,,855872.0,DCSE/74/2,1.0,22.0
1593.0,C Complete Manual,Herold. Unger,150.00,,,BPB,,855873.0,DCSE/74/2,2.0,10.0
1594.0,Power Builder 4,Mc Clanahan,350.00,,,Galgotia,,855874.0,DCSE/74/2,2.0,2.0
1595.0,Your Fox Pro for Windows Consultant,Mathews,230.00,,,BPB,,855875.0,DCSE/74/2,2.0,8.0
1596.0,Fox Pro 2.5 for Windows Prog. Guide,Antonovich M.,230.00,,,Galgotia,,855876.0,DCSE/74/2,2.0,9.0
1597.0,Mastering 6 for Windows,Mansfield ,350.00,,,Galgotia,,878173.0,DCSE/74/2,2.0,1.0
1598.0,Teach us DOS 6 & 6.2,BPB PC Labs,150.00,,,BPB,,878174.0,DCSE/74/2,2.0,7.0
1599.0,Teach us Excel 5.0 for Windows,BPB PC Labs,150.00,,,BPB,,878175.0,DCSE/74/2,2.0,4.0
1600.0,Unix Networks Programming,Richard Stevens,175.00,,,PHI,,878176.0,DCSE/74/2,2.0,3.0
1601.0,Wordstar 7.0,Subha Mehta,126.00,,,Galgotia,,880066.0,DCSE/74/2,2.0,5.0
1602.0,Illustrated C,Zohman L.,99.00,,,BPB,,880962.0,DCSE/74/2,2.0,6.0
1603.0,ZEN of Graphics Programming,Abrash M.,325.00,,,Comdex,,880985.0,DCSE/74/2,2.0,23.0
1604.0,OS/2 for Dummies,Rathbone,175.00,,,Comdex,,880986.0,DCSE/74/2,2.0,16.0
1605.0,Windows 95 Handbook,Good Kin D.,195.00,,,Comdex,,880987.0,DCSE/74/2,2.0,20.0
1606.0,C for Dummies,Good Kin D.,150.00,,,Pustak Mahal,,880988.0,DCSE/74/2,2.0,15.0
1607.0,Windows 95 Uncut,Simpson A.,450.00,,,Comdex,,880989.0,DCSE/74/2,2.0,24.0
1608.0,Fox Pro 2.6 for Windows,Kaufeld J.,135.00,,,Comdex,,880993.0,DCSE/74/2,2.0,19.0
1609.0,Advanced Unix for Dummies,Levine Young,150.00,,,Comdex,,880991.0,DCSE/74/2,2.0,21.0
1610.0,Windows 95 Prog. for Dummies,Comdex,150.00,,,Comdex,,880992.0,DCSE/74/2,2.0,22.0
1611.0,Windows 95 for Dummies,Comdex,150.00,,,Pustak Mahal,,880993.0,DCSE/74/2,2.0,17.0
1612.0,Windows for Dummies,Rathborne,110.00,,,Comdex,,880994.0,DCSE/74/2,2.0,18.0
1613.0,Word for Windows 6 for Dummies,Goodkin,135.00,,,Pustak Mahal,,88095.0,DCSE/74/2,2.0,13.0
1614.0,dBase 5 for Win Prog. For Dummies,Coombs & Coombs,135.00,,,Pustak Mahal,,880996.0,DCSE/74/2,2.0,12.0
1615.0,Unix for Dummies ,Levine Young,110.00,,,Pustak Mahal,,880997.0,DCSE/74/2,2.0,14.0
1616.0,Unix for Dummies (Quick Reference),Young & Levine,32.00,,,Pustak Mahal,,880998.0,DCSE/74/2,2.0,26.0
1617.0,Corel Draw 5 for Dummies,Werner R.,32.00,,,Comdex,,881000.0,DCSE/74/2,2.0,25.0
1618.0,Windows for Dummies,Harvey,32.00,,,Comdex,,881001.0,DCSE/74/2,3.0,26.0
1619.0,Wordstar 7.0,Mehta,150.00,,,West,,880999.0,DCSE/74/2,2.0,28.0
1620.0,Learning C++,Nagler,180.00,,,BPB,,881002.0,DCSE/74/2,3.0,13.0
1621.0,Power Builder 4.0 Developer's Guide,Casciato C.,294.00,,,BPB,,880954.0,DCSE/74/2,3.0,12.0
1622.0,Undocumented DOS through C,Kantekar ,195.00,,,BPB,,880955.0,DCSE/74/2,3.0,25.0
1623.0,Windows 95,Mathews & Mathews,54.00,,,BPB,,880956.0,DCSE/74/2,3.0,24.0
1624.0,Power Builder (Commercial App. in),Bayross I.,195.00,,,BPB,,880957.0,DCSE/74/2,3.0,23.0
1625.0,Power Builder Concepts & Application,Bayross I.,180.00,,,BPB,,880958.0,DCSE/74/2,3.0,21.0
1626.0,Teach yourself C++,Stevens A.L.,150.00,,,BPB,,880959.0,DCSE/74/2,3.0,20.0
1627.0,C & Unix Programming,Kutti Narayan Swamy,135.00,,,TMH,,880960.0,DCSE/74/2,3.0,11.0
1628.0,Programming in C,Ravichandran,115.00,,,Wiely,,880961.0,DCSE/74/2,3.0,16.0
1629.0,Perernorton's Guide to Unix,Norton P.,150.00,,,BPB,,881871.0,DCSE/74/2,1.0,16.0
1630.0,Teach Yourself dBase for Windows,Siegal C.,99.00,,,BPB,,881672.0,DCSE/74/2,3.0,15.0
1631.0,Understanding Power Building 4.0,Mathur R.,250.00,,,G/P,,881673.0,DCSE/74/2,3.0,4.0
1632.0,Understanding Power Building 4.0,Mathur R.,250.00,,,G/P,,881674.0,DCSE/74/2,3.0,7.0
1633.0,Understanding Power Building 4.0,Mathur R.,250.00,,,G/P,,881675.0,DCSE/74/2,3.0,6.0
1634.0,App. Dev. With Power Builder 4.0,Sedani R.K.,250.00,,,G/P,,889676.0,DCSE/74/2,3.0,8.0
1635.0,PC Architecture & Assembly Lang.,Kauliv B.,100.00,,,G/P,,883796.0,DCSE/74/2,1.0,21.0
1636.0,Object Oriented Software Engg.,Mehta S.,230.00,,,G/P,,883797.0,DCSE/74/2,3.0,9.0
1637.0,Unix Shell Programming,Arthur Burns.,180.00,,,G/P,,883798.0,DCSE/74/2,3.0,5.0
1638.0,Practical Data Structure,Flamming P.,180.00,,,G/P,,883799.0,DCSE/74/2,3.0,10.0
1639.0,Local Area Network,Basendra S.K.,185.00,,,G/P,,883800.0,DCSE/74/2,3.0,2.0
1640.0,Unix Power Tools,Jerry Peek,395.00,,,BPB,,883801.0,DCSE/74/2,3.0,1.0
1641.0,C/C++ Programming Guide,Chris N. Pappas,240.00,,,BPB,,883802.0,DCSE/74/2,3.0,17.0
1642.0,Understanding dBase 5 for Windows,Simpson Rinehart,640.00,,,Tech,,883803.0,DCSE/74/2,3.0,19.0
1643.0,C++ Neural Network & Fuzzy Logic,Rao V.B. & Rao H.V.,225.00,,,BPB,,883804.0,DCSE/74/2,3.0,28.0
1644.0,PC Upgrade & Maintenance Guide,Minasi Mark,395.00,,,BPB,,883805.0,DCSE/74/2,3.0,18.0
1645.0,Relational Database ,Page A.J.,75.00,,,Galgotia,,884092.0,DCSE/74/2,3.0,29.0
1647.0,Child Windows,Braden,99.00,,,BPB,,884093.0,DCSE/74/2,3.0,30.0
1648.0,Advanced Fractal Programming,Stevens,225.00,,,BPB,,884094.0,DCSE/74/2,3.0,22.0
1649.0,Success will C++,Jamsa,240.00,,,Galgotia,,884095.0,DCSE/74/2,3.0,27.0
1650.0,DOS 6.2,Socha,205.00,,,Galgotia,,884096.0,DCSE/74/2,3.0,28.0
1651.0,PC Game Programming Explorer,Roberts D.,295.00,,,Pustak Mahal,,884372.0,DCSE/74/2,4.0,4.0
1652.0,Computer Viruses: A Date with,Chandra N.,145.00,,,Pustak Mahal,,884377.0,DCSE/74/2,4.0,3.0
1653.0,Windows Prog. Using Winscape,Swan Tom,295.00,,,Pustak Mahal,,884374.0,DCSE/74/2,4.0,5.0
1654.0,OLE 2.0 Programming,Holzener,325.00,,,Pustak Mahal,,884375.0,DCSE/74/2,4.0,7.0
1655.0,Visual C++ Multimedia,Aitken,450.00,,,Comdex,,884376.0,DCSE/74/2,4.0,6.0
1656.0,Dev. Power Builder 4 Applications,Hatfield B.,295.00,,,PHI,,857861.0,DCSE/74/2,4.0,16.0
1657.0,Inside the PC,Norton P.,,,,PHI,,857862.0,DCSE/74/2,4.0,1.0
1658.0,Programming Languages,Pratt & Zelkourity,195.00,,,PHI,,858135.0,DCSE/74/2,4.0,2.0
1659.0,Designing object oriented software,Brock W R,,,,PHI,,858136.0,DCSE/74/2,4.0,15.0
1661.0,JAVA Now,Jamsa K.,200.00,,,Galgotia,,858138.0,DCSE/74/2,4.0,11.0
1663.0,Borland C++ Developer's Guide,Peterson ,,,,BPB,LOST,874707.0,DCSE/74/2,4.0,18.0
1665.0,Oracle Book ,Libschutz,180.00,,,BPB,,858134.0,DCSE/74/2,4.0,14.0
1666.0,Developing Client/Server Applications,Hisply,1790.00,,,SAMS,,858129.0,DCSE/74/2,4.0,10.0
1669.0,Windows 95 Resource Kit,Microsoft,1340.00,,,Microsoft,,858132.0,DCSE/74/2,4.0,13.0
1671.0,1001 Windows 95 Tips,Perry Grey,250.00,,,Galgotia,,893353.0,DCSE/74/2,4.0,19.0
1672.0,Expert Systems,Jean-Louis Erwine,75.00,,,P.Hall,,893394.0,DCSE/74/2,4.0,20.0
1673.0,Optimizing Windows,Wyatt,195.00,,,Comdex,,893393.0,DCSE/74/2,4.0,17.0
1676.0,Window 95 Secrets,Livingstone,,,,Comdex,,885190.0,DCSE/74/2,4.0,8.0
1677.0,Zen of Window 95,Grinzo L.,,,,Comdex,LOST,858130.0,DCSE/74/2,4.0,12.0
1678.0,Windows 95 System Secrets,Pietrek M.,395.00,,,Comdex,,885792.0,DCSE/74/2,4.0,9.0
1681.0,Found. Of www Prog. With HTML CGI,Tittel,450.00,,,Comdex,,885535.0,DCSE/74/2,5.0,9.0
1682.0,HTML for Dummies,Tittel,225.00,,,Comdex,,885533.0,DCSE/74/2,5.0,6.0
1683.0,A Comprehensive Guide to C++,Allecha,99.00,,,BPB,,885534.0,DCSE/74/2,5.0,8.0
1684.0,Oracle 7: The App. Dev. Handbook,leon,175.00,,,Comdex,LOST,885536.0,DCSE/74/2,5.0,11.0
1685.0,Oracle 7: Desk Reference,leon,150.00,,,Comdex,LOST,885537.0,DCSE/74/2,5.0,7.0
1688.0,Free Stuff for Windows 95,Vicente P.,299.00,,,Comdex,,885528.0,DCSE/74/2,5.0,12.0
1689.0,MS Office for Win 95 Bible,Jones Sutton,450.00,,,Comdex,,885529.0,DCSE/74/2,5.0,10.0
1690.0,World for Win 95 Bible,Heslop Angell,450.00,,,Comdex,,885530.0,DCSE/74/2,5.0,1.0
1691.0,Illustrated Comp. Dic. For Dummies,Gookin,,,,Pustak Mahal,,885531.0,DCSE/74/2,2.0,11.0
1692.0,Dictionary of Multimedia,Collin S.M.H.,85.00,,,UBSPD,,893861.0,DCSE/74/2,5.0,20.0
1693.0,Exploring C (REPLACE),Kanetkar ,,,,BPB,,893866.0,DCSE/74/2,5.0,19.0
1694.0,Let us C,Kantekar Y.,120.00,,,BPB,,893867.0,DCSE/74/2,5.0,16.0
1695.0,"Num. Methods for Math.,Sc. & Engg.",Mathews J.H.,150.00,,,PHI,,893862.0,DCSE/74/2,5.0,5.0
1696.0,JAVA Script,Kooros P.,135.00,,,Galgotia,,893863.0,DCSE/74/2,5.0,4.0
1698.0,A Comprehensive Guide to C++,Aklecha V.,99.00,,,BPB,,893865.0,DCSE/74/2,5.0,3.0
1699.0,Artificial Intelligence ,Rich & Knight,199.00,,,Mc Graw,,890838.0,DCSE/74/2,5.0,15.0
1700.0,Software Engineering Concepts,Fairly R.,252.00,,,Mc Graw,,890837.0,DCSE/74/2,5.0,14.0
1701.0,Data Communications,Gupta P.C.,225.00,,,PHI,,894084.0,DCSE/74/2,5.0,12.0
1702.0,Computer Architecture,Flynn,240.00,,,NPH,,894085.0,DCSE/74/2,5.0,18.0
1703.0,C++ Primer Plus,Patra,250.00,,,G/P,,894086.0,DCSE/74/2,4.0,21.0
1704.0,Artificial Intelligence (REPLACE),Rich.E,,,,TMH,,894086.0,DCSE/74/2,4.0,23.0
1705.0,Computer Graphics,Hearn & Baker,395.00,,,PHI,,891157.0,DCSE/74/2,5.0,2.0
1706.0,Software Engineering Concepts,Fairly ,252.00,,,Mc Graw,,891195.0,DCSE/74/2,4.0,22.0
1708.0,Computer Objectives,Bansal,,,,Gk,,891205.0,DCSE/74/2,4.0,24.0
1721.0,Programming Languages(REPLACE),Pratt & Zelkourity,195.00,,,PHI,ISSUED (PKS),891163.0,DCSE/E/98/5,1.0,4.0
1722.0,Programming Languages (replace),Pratt & Zelkourity,195.00,,,PHI,,891162.0,DCSE/E/98/5,1.0,6.0
1763.0,Simulation Modeling Analysis,Law A.M. & Ketton,503.00,,,Mc Graw,,877434.0,DCSE/6/1,3.0,9.0
1775.0,dBase III Plus Made Simple,Taxali,120.00,,,Mc Graw,,812807.0,CS/E/99-1,1.0,3.0
1776.0,dBase III Plus Made Simple,Taxali,120.00,,,Mc Graw,,812806.0,CS/E/99-1,1.0,5.0
1777.0,dBase III Plus Made Simple,Taxali,120.00,,,Mc Graw,,812805.0,CS/E/99-1,1.0,6.0
1805.0,Java Programming Language,Arnold K.,648.00,,,AWP,,1105816.0,DCSE/19/5,1.0,7.0
1839.0,Programming with C++ (REPLACE),Hubbard.J,,,,MC GRAW,,897893.0,DCSE/E/98/5,1.0,5.0
1857.0,Optimising the Windows Registry,Ivens Kathy,395.00,,,Comdex,,897983.0,DCSE/19/3,1.0,1.0
1858.0,Graphics Programming ,Abrash's,495.00,,,Comdex,,897984.0,DCSE/19/3,1.0,2.0
1859.0,Computer Graphics,Siggraph,,,,ACM Press,,1859.0,DCSE/19/3,1.0,3.0
1861.0,Introduction to A.I.,Charniak,,,,Wisley A,,1861.0,DCSE/19/3,1.0,4.0
1862.0,An Operating System Vade Mecum,Raphael A.F.,,,,P.Hall,,1862.0,DCSE/19/3,1.0,5.0
1863.0,Programming in Pascal,Frates Vaczovsky,,,,P.Hall,,1863.0,DCSE/19/3,1.0,6.0
1864.0,Microprocessor Arch.-Prog. & Appli.,Gaonkar,,,,Wiley Eastern Ltd..,,1864.0,DCSE/19/3,1.0,7.0
1865.0,Microprocessor Arch.-Prog. & Appli.,Gaonkar,,,,Wiley Eastern Ltd..,,1865.0,DCSE/19/3,1.0,8.0
1866.0,Data Structured Program Design,Hausen K.,,,,P.Hall,,1866.0,DCSE/19/3,1.0,9.0
1867.0,Database Analysis & Design,Howryszkiewycz,,,,SRA,,1867.0,DCSE/19/3,1.0,10.0
1868.0,Inside Small talk,Lalonde W.R.,,,,P.Hall,,1868.0,DCSE/19/3,1.0,11.0
1869.0,Fundamentals of Computer Engineering,Heman Lam,,,,Wiley,,1869.0,DCSE/19/3,1.0,12.0
1870.0,Digital Logic Design,Gideon Langholz,,,,Wm. C. Brown,,1870.0,DCSE/19/3,1.0,13.0
1871.0,Digital logic computer design,M Mano,,,,P.Hall,,1871.0,DCSE/19/3,1.0,14.0
1872.0,System Prog. For Small Computers,Daniel H.M.,,,,P.Hall,,1872.0,DCSE/19/3,1.0,15.0
1873.0,Principles of Relational  Database,Mittra S.S.,,,,P.Hall,,1873.0,DCSE/19/3,1.0,16.0
1874.0,An Introduction to Computer Logic,H. Troynagle Jr.,,,,P.Hall,,1874.0,DCSE/19/3,1.0,17.0
1875.0,Fortran 77 for Engineers & Scientists,NY Hoff Leestma,,,,Mc Millan,,1875.0,DCSE/19/3,1.0,18.0
1876.0,Principles of Distributed  Database Sys.,M. Tamer Ozsu,,,,P.Hall,,1876.0,DCSE/19/3,1.0,19.0
1877.0,Computers Managers & Society,Rose Michael,,,,Peguin,LOST,1877.0,DCSE/19/3,1.0,20.0
1878.0,Operating System,Raymond W. Turner,,,,Mc Millan,,1878.0,DCSE/19/3,1.0,21.0
1879.0,The C++ Workbook,Richard S. Wieuer,,,,Wesley A.,,1879.0,DCSE/19/3,1.0,22.0
1880.0,Prob. Sol. & Structured Prog. In Pascal,Wilson Nelson,,,,Wesley A.,,1880.0,DCSE/19/3,1.0,23.0
1881.0,Dev. Cli./Ser. Appli. Oracle Rev.2000,Hipsley P.,423.00,,,Tata Mc Graw,,909747.0,DCSE/19/3,1.0,24.0
